Id,SalePrice
2748,123141.41739130435
2749,130121.73913043478
2750,134852.08695652173
2751,130784.56521739131
2752,226801.49130434782
2753,153434.34347826088
2754,195485.65217391305
2755,129220.9
2756,90623.47391304348
2757,76784.05217391305
2758,76600.80434782608
2759,156197.31304347827
2760,143216.4347826087
2761,143055.0
2762,144244.2695652174
2763,191474.58260869567
2764,164322.9347826087
2765,275780.6956521739
2766,144482.8347826087
2767,93014.31739130434
2768,128353.94782608695
2769,120696.68695652173
2770,157215.10869565216
2771,121840.57826086956
2772,122781.30434782608
2773,149056.89130434784
2774,140301.61304347825
2775,139753.6
2776,148457.7695652174
2777,149984.22173913044
2778,127509.73478260869
2779,119798.15652173913
2780,115142.54347826086
2781,104154.08695652174
2782,91556.51739130435
2783,104494.43913043478
2784,131468.65217391305
2785,140234.95652173914
2786,62738.421739130434
2787,122632.03913043479
2788,81133.34347826087
2789,225858.63043478262
2790,102095.72608695652
2791,117910.50869565217
2792,86790.90869565218
2793,165419.3391304348
2794,106313.84347826087
2795,119523.89565217392
2796,104377.18695652173
2797,198266.29130434783
2798,128767.99130434783
2799,117931.01304347826
2800,83172.9695652174
2801,116704.95652173914
2802,143567.91739130433
2803,160881.9652173913
2804,145841.54782608696
2805,102071.58695652174
2806,88050.5347826087
2807,157910.51304347825
2808,146490.26086956522
2809,132129.78260869565
2810,136241.30434782608
2811,163207.77826086956
2812,146133.0608695652
2813,143915.42173913043
2814,156812.01304347825
2815,113613.70434782609
2816,251779.32173913042
2817,134580.31304347827
2818,131075.0
2819,167802.88695652175
2820,130679.6
2821,115210.54782608696
2822,194657.02608695652
2823,236565.92608695652
2824,169898.9347826087
2825,149657.11304347825
2826,130703.0
2827,146795.7304347826
2828,208857.2347826087
2829,172719.49130434782
2830,229387.30434782608
2831,190173.7
2832,218414.15652173912
2833,276591.27826086956
2834,215303.55217391305
2835,225395.94347826086
2836,189688.5695652174
2837,165956.94347826086
2838,141686.69130434783
2839,181411.44347826086
2840,193327.78260869565
2841,204545.44782608695
2842,222936.64347826087
2843,148778.68695652173
2844,159157.4
2845,124653.26086956522
2846,212077.04782608696
2847,201591.45652173914
2848,223156.60869565216
2849,211175.97826086957
2850,287660.1043478261
2851,241418.48695652175
2852,231349.71304347826
2853,234508.9956521739
2854,141410.30434782608
2855,195813.3652173913
2856,211064.68260869564
2857,188387.1695652174
2858,197973.4347826087
2859,135137.76086956522
2860,125430.21739130435
2861,125929.93043478261
2862,195962.35652173913
2863,121455.14347826087
2864,260195.07391304348
2865,142919.42608695652
2866,136131.91304347827
2867,85978.18695652173
2868,113378.65652173913
2869,130697.59130434782
2870,162289.07391304348
2871,111877.18695652173
2872,53936.09565217391
2873,115216.43043478261
2874,141458.3391304348
2875,127132.82608695653
2876,158620.8260869565
2877,146372.3956521739
2878,151009.04347826086
2879,146791.73913043478
2880,112361.47391304348
2881,149466.6347826087
2882,155847.62173913044
2883,167361.69565217392
2884,175207.05652173914
2885,182827.6695652174
2886,193071.8
2887,113391.08695652174
2888,125047.11739130435
2889,66158.20434782609
2890,77920.01739130435
2891,138254.99130434782
2892,70744.41739130435
2893,117616.10434782608
2894,62079.443478260866
2895,300226.47826086957
2896,276938.1956521739
2897,201090.39130434784
2898,152176.9304347826
2899,231771.68260869564
2900,158955.1043478261
2901,196272.08695652173
2902,184172.46086956523
2903,339193.5086956522
2904,350654.6217391304
2905,115026.87826086956
2906,204117.1695652174
2907,118128.36086956522
2908,129586.30434782608
2909,142417.34782608695
2910,81179.17826086956
2911,81937.76521739131
2912,150724.5956521739
2913,86966.82173913044
2914,79957.95217391304
2915,82451.02608695652
2916,82858.2
2917,158890.58260869567
2918,112862.39130434782
2919,233819.13043478262
